frequency_index,normalized_frequency,magnitude,log_magnitude
0,0.0,1.184726439919034e-17,1.184726439919034e-17
1,0.00055005500550055,0.06118405410153043,0.05938531687900256
2,0.0011001100110011,0.04539363603490194,0.04439349968957829
3,0.0016501650165016502,0.025783751809213957,0.02545695631669522
4,0.0022002200220022,0.011231159996981762,0.011168558806120471
5,0.00275027502750275,0.01450132296547651,0.014397184339537114
6,0.0033003300330033004,0.010383902553454376,0.010330360170952214
7,0.0038503850385038503,0.004880170305754929,0.004868300875545044
8,0.0044004400440044,0.013571705454468893,0.013480434732311778
9,0.0049504950495049506,0.006765714103131065,0.006742929371719651
10,0.0055005500550055,0.0035107151946470417,0.0035045670195173414
11,0.00605060506050605,0.01032625591752512,0.01027330435252795
12,0.006600660066006601,0.01198586201709392,0.011914600428847708
13,0.00715071507150715,0.015968304823424685,0.015842152629747242
14,0.007700770077007701,0.015239607712357849,0.01512465134607144
15,0.00825082508250825,0.0034272803473418194,0.003421420606884142
16,0.0088008800880088,0.008018416845758993,0.007986440162586489
17,0.00935093509350935,0.006588973830980246,0.006567361426673506
18,0.009900990099009901,0.004210705141735251,0.004201864929835607
19,0.01045104510451045,0.010562110427817442,0.010506721017486733
20,0.011001100110011,0.019258143447433033,0.01907505233204209
21,0.01155115511551155,0.01287295532948175,0.012790803116701666
22,0.0121012101210121,0.022909547092179856,0.022651063795544484
23,0.012651265126512651,0.018910378476310472,0.018733799907861597
24,0.013201320132013201,0.006472621599475803,0.006451764137551184
25,0.01375137513751375,0.005750951201592912,0.005734477610766367
26,0.0143014301430143,0.010237685412127788,0.010185635258130694
27,0.01485148514851485,0.0069887216252826154,0.006964413698811922
28,0.015401540154015401,0.008384890648383544,0.00834993272907614
29,0.01595159515951595,0.004293984247617777,0.004284791403814187
30,0.0165016501650165,0.008026409062192593,0.007994368772437753
31,0.017051705170517052,0.02052772606759858,0.020319871999716608
32,0.0176017601760176,0.013962528896398955,0.013865950735098897
33,0.01815181518151815,0.006886573733581295,0.006862969590505585
34,0.0187018701870187,0.006329005348006949,0.006309061300083417
35,0.01925192519251925,0.006605838675750953,0.0065841157364564746
