frequency_index,normalized_frequency,magnitude,log_magnitude
0,0.0,1.5326524355920587e-17,1.5326524355920587e-17
1,0.0005704506560182544,0.05913076051957382,0.05744853446382104
2,0.0011409013120365088,0.05018226512719483,0.04896373494057779
3,0.0017113519680547631,0.02552040674178625,0.025200197641706255
4,0.0022818026240730175,0.01942938275973071,0.019243042090648168
5,0.002852253280091272,0.005962190797216319,0.0059444872706822935
6,0.0034227039361095263,0.011967259125173657,0.011896217698806721
7,0.0039931545921277805,0.006180256915326008,0.006161237450781453
8,0.004563605248146035,0.008603217557683215,0.008566420778028052
9,0.00513405590416429,0.008153264603833399,0.008120206309106833
10,0.005704506560182544,0.023216784456797653,0.02295137503458149
11,0.006274957216200798,0.0326652477418597,0.0321430792861071
12,0.006845407872219053,0.03194544209212045,0.03144579947209896
13,0.007415858528237307,0.0145465076028403,0.014441722114044483
14,0.007986309184255561,0.01048819611833873,0.010433576564553267
15,0.008556759840273816,0.010952980345809537,0.010893430891330463
16,0.00912721049629207,0.0032848681689393836,0.0032794847754328642
17,0.009697661152310324,0.004159789909379231,0.004151161902189673
18,0.01026811180832858,0.009208730976656908,0.009166589131267423
19,0.010838562464346833,0.008406074898228394,0.008370940607639191
20,0.011409013120365089,0.01357781499463209,0.013486462447684113
21,0.011979463776383342,0.010765053772199003,0.010707523093130727
22,0.012549914432401596,0.013691320935865517,0.013598441601650697
23,0.013120365088419851,0.01439545409690378,0.014292823319434253
24,0.013690815744438105,0.012272479228736987,0.012197782874208949
25,0.014261266400456359,0.004385537660090346,0.004375949213248135
26,0.014831717056474614,0.007488415708029638,0.007460516716051572
27,0.015402167712492868,0.003778825270155042,0.003771703445725511
28,0.015972618368511122,0.01341525000468868,0.013326062303155736
29,0.016543069024529376,0.012243979664162899,0.012169628433230429
30,0.017113519680547633,0.007433595850623975,0.0074061028408695904
31,0.017683970336565887,0.008493214296598304,0.008457349878435173
32,0.01825442099258414,0.005169430463068466,0.005156114827200449
33,0.018824871648602394,0.0019194960037025388,0.0019176561252983624
34,0.019395322304620648,0.003797830962308433,0.0037906374098109733
35,0.019965772960638905,0.0016622883277646774,0.0016609082556958248
36,0.02053622361665716,0.002786564331619393,0.002782689058694548
37,0.021106674272675412,0.004241471556110537,0.004232501869798277
38,0.021677124928693666,0.006384954897066268,0.006364657425691765
39,0.02224757558471192,0.0077967843079684625,0.007766546455507847
40,0.022818026240730177,0.0048937685093518885,0.004881832948316556
41,0.02338847689674843,0.013075102875206916,0.01299036158571311
42,0.023958927552766685,0.00484253683413332,0.004830849468450615
43,0.024529378208784938,0.01115529935350293,0.011093537888962259
44,0.025099828864803192,0.007790039022246103,0.0077598533320518805
45,0.025670279520821446,0.00704871981701094,0.007023993715063365
46,0.026240730176839703,0.012438145203503382,0.012361426975382719
47,0.026811180832857957,0.009426762489089885,0.009382607836959055
48,0.02738163148887621,0.012734106830568493,0.012653709894897176
49,0.027952082144894464,0.01816748965516929,0.018004432743555912
50,0.028522532800912718,0.007888660197788479,0.00785770739545914
51,0.029092983456930975,0.009660650445172616,0.009614284737751553
52,0.02966343411294923,0.010579977658319016,0.010524401348431658
53,0.030233884768967483,0.013247343211904372,0.013160364476857
54,0.030804335424985736,0.010017138458799625,0.009967299480288853
55,0.03137478608100399,0.0117894583400145,0.011720504102323318
