frequency_index,normalized_frequency,magnitude,log_magnitude
0,0.0,2.0030426406878512e-17,2.0030426406878512e-17
1,0.00055005500550055,0.10454819080245376,0.09943637425482972
2,0.0011001100110011,0.0731032968854275,0.07055472824650241
3,0.0016501650165016502,0.05150909102135895,0.050226361887730844
4,0.0022002200220022,0.03830479521578441,0.037589378650213986
5,0.00275027502750275,0.01611218492888678,0.015983761297738607
6,0.0033003300330033004,0.013800257729369351,0.013705901277197544
7,0.0038503850385038503,0.019212813591787396,0.01903057796217523
8,0.0044004400440044,0.034540355799239295,0.03395722739835753
9,0.0049504950495049506,0.027581199673074944,0.027207690711642585
10,0.0055005500550055,0.014623480386978882,0.014517588389054545
11,0.00605060506050605,0.02371072517978964,0.023433991766492066
12,0.006600660066006601,0.022915747076177512,0.02265712490351431
13,0.00715071507150715,0.02031059387657872,0.020107084744874115
14,0.007700770077007701,0.00540194784696405,0.005387409659545682
15,0.00825082508250825,0.009653881813070302,0.009607580846907198
16,0.0088008800880088,0.008907716947890913,0.008868277275865987
17,0.00935093509350935,0.01606583949593068,0.015938149710163985
18,0.009900990099009901,0.011246264298668242,0.01118349524150938
19,0.01045104510451045,0.017308676378322986,0.01716058761076671
20,0.011001100110011,0.017545982391669615,0.01739382885323057
21,0.01155115511551155,0.006326395702246291,0.006306468063546951
22,0.0121012101210121,0.012832834434186787,0.012751191347309537
23,0.012651265126512651,0.018916463619955394,0.018739772096979176
24,0.013201320132013201,0.0099348059211909,0.009885780176937713
25,0.01375137513751375,0.010387184805037718,0.010333608684951529
26,0.0143014301430143,0.014878476931581366,0.014768878164878402
27,0.01485148514851485,0.004876272785887736,0.004864422276344037
28,0.015401540154015401,0.013182361131165546,0.013096229924721458
29,0.01595159515951595,0.008689853818608467,0.008652314357109656
30,0.0165016501650165,0.012617110934250338,0.01253817843011014
31,0.017051705170517052,0.01865122920718816,0.018479427947237257
32,0.0176017601760176,0.011412928697635268,0.011348292553801351
33,0.01815181518151815,0.008207249232838046,0.008173752913146233
34,0.0187018701870187,0.002392994394758729,0.0023901357432551287
35,0.01925192519251925,0.010652065550230537,0.010595731992713008
36,0.019801980198019802,0.0075535366175906535,0.0075251515088989645
37,0.02035203520352035,0.01311404989366591,0.013028805201315897
38,0.0209020902090209,0.01710003044966811,0.016955470587145905
39,0.02145214521452145,0.015026063312283462,0.014914290304253607
